ID	Scaffold	Start	End	Len	q_seq_id	Num_total_hit	Num_viral_hit	Fraction_viral_hit	Bestviral_Protein	Virus_name	BestviralEval	Num_subj_same_bestViralEval	Bestviral_frame	Bestviral_percid	Bestviral_qcov	Bestviral_start	Bestviral_end	Bestviral_slen	Bestviral_taxid	Bestviral_accession	BestSubj	BestEval	Num_subj_same_bestEval	Sel_BestSubj	Sel_BestEval	Sel_Num_subj_same_bestEval	NIRVSmerged	Viral Order	Viral Family	Viral Order taxid	Viral Family taxid
NIRVS_9	APCL01000989.1	34760	35020	260	AAD44037.1_acc|GENBANK|AAD44037.1|GENBANK|AF104020|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCL01000989.1_34999_34760(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	CAF0981412.1_unnamed protein product [Adineta steineri]:122-203	1.9e-34	1	XP_060599695.1_polyubiquitin isoform X2 [Ruditapes philippinarum] >XP_060599696.1 polyubiquitin isoform X3 [Ruditapes philippinarum] >XP_060599697.1 polyubiquitin isoform X4 [Ruditapes philippinarum] >XP_060599698.1 polyubiquitin isoform X5 [Ruditapes philippinarum]:36-115	5.4e-34	2	yes	NA	NA	NA	NA
ID	Scaffold	Start	End	Len	q_seq_id	Num_total_hit	Num_viral_hit	Fraction_viral_hit	Bestviral_Protein	Virus_name	BestviralEval	Num_subj_same_bestViralEval	Bestviral_frame	Bestviral_percid	Bestviral_qcov	Bestviral_start	Bestviral_end	Bestviral_slen	Bestviral_taxid	Bestviral_accession	BestSubj	BestEval	Num_subj_same_bestEval	Sel_BestSubj	Sel_BestEval	Sel_Num_subj_same_bestEval	NIRVSmerged	Viral Order	Viral Family	Viral Order taxid	Viral Family taxid
NIRVS_1	APCN01000256.1	105621	105890	269	AAM77034.1_acc|GENBANK|AAM77034.1|GENBANK|AY117145|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCN01000256.1_105621_105890(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFB52737.1_hypothetical protein ZHAS_00020999 [Anopheles sinensis]:21-109	1.1e-37	13	XP_035773263.1_gamma-aminobutyric acid receptor-associated protein [Anopheles albimanus]:21-109	1.1e-37	11	yes	NA	NA	NA	NA
NIRVS_10	APCN01002055.1	114425	115171	746	AAD44046.1_acc|GENBANK|AAD44046.1|GENBANK|AF104029|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCN01002055.1_115159_114866(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	CAF4541283.1_unnamed protein product [Rotaria socialis]:448-680	3.1e-122	2	XP_034406935.1_polyubiquitin-B isoform X2 [Cyclopterus lumpus]:668-912	1.5e-121	4	yes	NA	NA	NA	NA
NIRVS_11	APCN01002055.1	117285	117995	710	CAJ78440.1_acc|GENBANK|CAJ78440.1|GENBANK|AM231627|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCN01002055.1_117989_117738(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_041764653.1_polyubiquitin-B-like [Anopheles merus] >EAA01176.4 AGAP001970-PA [Anopheles gambiae str. PEST]:1-235	3.2e-121	1	XP_321091.4_polyubiquitin-B [Anopheles gambiae]:1-235	3.6e-120	1	yes	NA	NA	NA	NA
NIRVS_12	APCN01002055.1	119369	120328	959	AAA53067.1_acc|GENBANK|AAA53067.1|GENBANK|L13783|p125_protein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCN01002055.1_119579_120115(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040151197.1_polyubiquitin-B [Anopheles arabiensis] >XP_041764652.1 polyubiquitin-B-like [Anopheles merus] >XP_321092.3 polyubiquitin-B [Anopheles gambiae] >EAA01267.4 AGAP001969-PA [Anopheles gambiae str. PEST]:1-308	1.1e-161	2	XP_040221075.2_polyubiquitin-B-like [Anopheles coluzzii]:1-308	1.1e-161	1	yes	NA	NA	NA	NA
NIRVS_13	APCN01002488.1	30810	31046	236	BAD04937.1_acc|GENBANK|BAD04937.1|GENBANK|AB111966|poryprotein_[Bovine_viral_diarrhea_virus_190cp]_taxid=233888_APCN01002488.1_30828_31046(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_052897899.1_ubiquitin-40S ribosomal protein S27a isoform X1 [Anopheles moucheti]:54-127	2.3e-31	1	XP_052897899.1_ubiquitin-40S ribosomal protein S27a isoform X1 [Anopheles moucheti]:54-127	2.3e-31	1	yes	NA	NA	NA	NA
NIRVS_14	APCN01002500.1	65767	66117	350	AAK69181.1_acc|GENBANK|AAK69181.1|GENBANK|AF321456|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCN01002500.1_66036_65797(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_016523749.1_PREDICTED: polyubiquitin-B isoform X4 [Poecilia formosa]:150-239	2.5e-34	1	XP_062289582.1_polyubiquitin-B [Scomber scombrus]:547-638	4.3e-34	1	yes	NA	NA	NA	NA
NIRVS_15	APCN01002503.1	13906	14046	140	AAD44037.1_acc|GENBANK|AAD44037.1|GENBANK|AF104020|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCN01002503.1_14046_13906(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KAH8352995.1_hypothetical protein KR084_008022, partial [Drosophila pseudotakahashii]:4-49	1.9e-14	1	SPP79416.1_blast:NEDD8 [Drosophila guanche]:33-76	7.4e-14	1	yes	NA	NA	NA	NA
NIRVS_16	APCN01004856.1	21354	21533	179	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCN01004856.1_21533_21354(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_052899781.1_small ubiquitin-related modifier 3-like isoform X1 [Anopheles moucheti]:34-90	5.6e-14	3	XP_052899781.1_small ubiquitin-related modifier 3-like isoform X1 [Anopheles moucheti]:34-90	5.6e-14	3	yes	NA	NA	NA	NA
NIRVS_17	APCN01004856.1	21942	22214	272	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCN01004856.1_22214_21942(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_053679871.1_small ubiquitin-related modifier 3-like [Anopheles nili]:8-47	4.2e-13	2	XP_053679871.1_small ubiquitin-related modifier 3-like [Anopheles nili]:8-47	4.2e-13	2	yes	NA	NA	NA	NA
NIRVS_2	APCN01000281.1	35632	36024	392	UHK03328.1_acc|GENBANK|UHK03328.1|GENBANK|MZ209659|polyprotein_[Hangzhou_frankliniella_intonsa_flavivirus_2]_taxid=2905438_APCN01000281.1_35677_36024(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040157627.1_ADP-ribose glycohydrolase OARD1-like [Anopheles arabiensis]:45-174	8.6e-68	1	XP_040157627.1_ADP-ribose glycohydrolase OARD1-like [Anopheles arabiensis]:45-174	8.6e-68	1	yes	NA	NA	NA	NA
NIRVS_3	APCN01000281.1	83319	83411	92	AAD44037.1_acc|GENBANK|AAD44037.1|GENBANK|AF104020|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCN01000281.1_83319_83411(+)	0	0	0	NA	NA	-1	0	.	.	.	.	.	.	.	.	NA	-1	0	NA	-1	0	yes	NA	NA	NA	NA
NIRVS_4	APCN01000282.1	2	358	356	AAD44042.1_acc|GENBANK|AAD44042.1|GENBANK|AF104025|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCN01000282.1_2_358(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	EAA08053.5_AGAP002599-PA [Anopheles gambiae str. PEST]:186-303	1.5e-58	1	NWT15868.1_UBB protein [Vireo altiloquus]:34-151	2.1e-57	2	yes	NA	NA	NA	NA
NIRVS_5	APCN01000422.1	21073	21228	155	AAF82566.1_acc|GENBANK|AAF82566.1|NEIGHBOR|AF268278|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCN01000422.1_21127_21228(+)	0	0	0	NA	NA	-1	0	.	.	.	.	.	.	.	.	NA	-1	0	NA	-1	0	yes	NA	NA	NA	NA
NIRVS_6	APCN01000422.1	21294	21464	170	AAF82566.1_acc|GENBANK|AAF82566.1|NEIGHBOR|AF268278|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCN01000422.1_21294_21464(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_053680463.1_uncharacterized protein LOC128731373 [Anopheles nili]:933-988	1.7e-25	6	XP_052897672.1_transcription factor 20 [Anopheles moucheti]:941-996	5.1e-25	1	yes	NA	NA	NA	NA
NIRVS_7	APCN01000737.1	74464	75435	971	UJQ88100.1_acc|GENBANK|UJQ88100.1|GENBANK|OL452246|polyprotein_[Kioloa_rodent_pestivirus]_taxid=2893984_APCN01000737.1_75435_74503(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_061517820.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles gambiae]:496-818	4.5e-182	5	XP_061517820.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles gambiae]:496-818	4.5e-182	4	yes	NA	NA	NA	NA
NIRVS_8	APCN01000909.1	621340	621615	275	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCN01000909.1_621615_621340(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035896339.1_small ubiquitin-related modifier 2-like [Anopheles stephensi] >XP_050071660.1 small ubiquitin-related modifier 2-like [Anopheles maculipalpis]:1-91	3e-43	2	XP_035896339.1_small ubiquitin-related modifier 2-like [Anopheles stephensi] >XP_050071660.1 small ubiquitin-related modifier 2-like [Anopheles maculipalpis]:1-91	3e-43	1	yes	NA	NA	NA	NA
NIRVS_9	APCN01001484.1	6442	7431	989	AHW57610.1_acc|GENBANK|AHW57610.1|GENBANK|KJ660072|polyprotein_[Pestivirus_PG-2]_taxid=219447_APCN01001484.1_6442_7431(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040161803.1_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles arabiensis]:114-442	1.8e-183	4	XP_040161803.1_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles arabiensis]:114-442	1.8e-183	3	yes	NA	NA	NA	NA
ID	Scaffold	Start	End	Len	q_seq_id	Num_total_hit	Num_viral_hit	Fraction_viral_hit	Bestviral_Protein	Virus_name	BestviralEval	Num_subj_same_bestViralEval	Bestviral_frame	Bestviral_percid	Bestviral_qcov	Bestviral_start	Bestviral_end	Bestviral_slen	Bestviral_taxid	Bestviral_accession	BestSubj	BestEval	Num_subj_same_bestEval	Sel_BestSubj	Sel_BestEval	Sel_Num_subj_same_bestEval	NIRVSmerged	Viral Order	Viral Family	Viral Order taxid	Viral Family taxid
NIRVS_1	APCH01000585.1	350780	351037	257	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCH01000585.1_351037_350780(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035896339.1_small ubiquitin-related modifier 2-like [Anopheles stephensi] >XP_050071660.1 small ubiquitin-related modifier 2-like [Anopheles maculipalpis]:1-85	8.5e-40	2	XP_035896339.1_small ubiquitin-related modifier 2-like [Anopheles stephensi] >XP_050071660.1 small ubiquitin-related modifier 2-like [Anopheles maculipalpis]:1-85	8.5e-40	1	yes	NA	NA	NA	NA
NIRVS_10	APCH01001456.1	36676	37419	743	AAA53067.1_acc|GENBANK|AAA53067.1|GENBANK|L13783|p125_protein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCH01001456.1_37383_36901(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040218541.2_polyubiquitin-B-like [Anopheles coluzzii]:20-259	1.8e-122	1	XP_040218541.2_polyubiquitin-B-like [Anopheles coluzzii]:20-259	1.8e-122	1	yes	NA	NA	NA	NA
NIRVS_11	APCH01001456.1	38765	39709	944	AAD44037.1_acc|GENBANK|AAD44037.1|GENBANK|AF104020|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCH01001456.1_38978_39496(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040151197.1_polyubiquitin-B [Anopheles arabiensis] >XP_041764652.1 polyubiquitin-B-like [Anopheles merus] >XP_321092.3 polyubiquitin-B [Anopheles gambiae] >EAA01267.4 AGAP001969-PA [Anopheles gambiae str. PEST]:1-308	1.1e-161	2	XP_040221075.2_polyubiquitin-B-like [Anopheles coluzzii]:1-308	1.1e-161	1	yes	NA	NA	NA	NA
NIRVS_12	APCH01001552.1	15516	16538	1022	AHM88397.1_acc|GENBANK|AHM88397.1|NEIGHBOR|KJ463423|polyprotein_[Border_disease_virus]_taxid=358764_APCH01001552.1_16505_15516(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040234024.2_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles coluzzii] >XP_061518278.1 putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles gambiae]:102-441	2.8e-190	4	XP_040234024.2_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles coluzzii] >XP_061518278.1 putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles gambiae]:102-441	2.8e-190	3	yes	NA	NA	NA	NA
NIRVS_13	APCH01002197.1	17488	18459	971	ATP66855.1_acc|GENBANK|ATP66855.1|GENBANK|KY370100|polyprotein_[Rodent_pestivirus]_taxid=2050021_APCH01002197.1_17488_18420(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_041778399.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles merus]:497-819	1.5e-182	5	XP_041778399.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles merus]:497-819	1.5e-182	4	yes	NA	NA	NA	NA
NIRVS_14	APCH01002822.1	207265	207378	113	AAF82566.1_acc|GENBANK|AAF82566.1|NEIGHBOR|AF268278|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCH01002822.1_207277_207378(+)	0	0	0	NA	NA	-1	0	.	.	.	.	.	.	.	.	NA	-1	0	NA	-1	0	yes	NA	NA	NA	NA
NIRVS_15	APCH01002822.1	207444	207614	170	AAF82566.1_acc|GENBANK|AAF82566.1|NEIGHBOR|AF268278|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCH01002822.1_207444_207614(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_053680463.1_uncharacterized protein LOC128731373 [Anopheles nili]:933-988	1.7e-25	6	XP_052897672.1_transcription factor 20 [Anopheles moucheti]:941-996	5.1e-25	1	yes	NA	NA	NA	NA
NIRVS_16	APCH01007104.1	364	1437	1073	AYV99177.1_acc|GENBANK|AYV99177.1|GENBANK|MH282908|polyprotein_[Bat_pestivirus_BtSk-PestV-1/GX2017]_taxid=2487338_APCH01007104.1_364_1425(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040151662.1_ATP-dependent RNA helicase DHX33 [Anopheles arabiensis]:40-373	1.6e-180	1	XP_040151662.1_ATP-dependent RNA helicase DHX33 [Anopheles arabiensis]:40-373	1.6e-180	1	yes	NA	NA	NA	NA
NIRVS_17	APCH01007529.1	5071	5229	158	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCH01007529.1_5229_5071(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040173738.1_small ubiquitin-related modifier 2-like [Anopheles arabiensis] >XP_040229269.1 small ubiquitin-related modifier 2-like [Anopheles coluzzii] >XP_041771386.1 small ubiquitin-related modifier 2-like [Anopheles merus] >XP_316822.4 small ubiquitin-related modifier 2 [Anopheles gambiae] >EAA12088.5 AGAP000852-PA [Anopheles gambiae str. PEST]:37-87	6.4e-14	4	XP_053667609.1_small ubiquitin-related modifier 3-like [Anopheles marshallii]:37-87	6.4e-14	3	yes	NA	NA	NA	NA
NIRVS_18	APCH01007529.1	5609	5716	107	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCH01007529.1_5716_5609(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KAG5682724.1_hypothetical protein PVAND_012057 [Polypedilum vanderplanki]:12-46	7.6e-11	6	ABG81495.1_ubiquitin [Mayetiola destructor]:13-47	7.6e-11	1	yes	NA	NA	NA	NA
NIRVS_2	APCH01000624.1	24058	24294	236	AAM77033.1_acc|GENBANK|AAM77033.1|GENBANK|AY117144|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCH01000624.1_24058_24294(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_049276688.1_gamma-aminobutyric acid receptor-associated protein [Anopheles funestus]:32-109	1.8e-36	13	XP_049276688.1_gamma-aminobutyric acid receptor-associated protein [Anopheles funestus]:32-109	1.8e-36	11	yes	NA	NA	NA	NA
NIRVS_3	APCH01000739.1	14821	15213	392	UHK03328.1_acc|GENBANK|UHK03328.1|GENBANK|MZ209659|polyprotein_[Hangzhou_frankliniella_intonsa_flavivirus_2]_taxid=2905438_APCH01000739.1_14866_15213(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040157627.1_ADP-ribose glycohydrolase OARD1-like [Anopheles arabiensis]:45-174	8.6e-68	1	XP_040157627.1_ADP-ribose glycohydrolase OARD1-like [Anopheles arabiensis]:45-174	8.6e-68	1	yes	NA	NA	NA	NA
NIRVS_4	APCH01000740.1	14260	14355	95	CAJ78441.1_acc|GENBANK|CAJ78441.1|GENBANK|AM231628|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCH01000740.1_14263_14355(+)	0	0	0	NA	NA	-1	0	.	.	.	.	.	.	.	.	NA	-1	0	NA	-1	0	yes	NA	NA	NA	NA
NIRVS_5	APCH01001083.1	17480	17803	323	AAD44040.1_acc|GENBANK|AAD44040.1|GENBANK|AF104023|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCH01001083.1_17480_17803(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_061499460.1_E3 ubiquitin-protein ligase parkin isoform X1 [Anopheles gambiae]:24-130	1.9e-49	1	XP_061499460.1_E3 ubiquitin-protein ligase parkin isoform X1 [Anopheles gambiae]:24-130	1.9e-49	1	yes	NA	NA	NA	NA
NIRVS_6	APCH01001284.1	155823	156221	398	AAD44037.1_acc|GENBANK|AAD44037.1|GENBANK|AF104020|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCH01001284.1_156003_156221(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_052897899.1_ubiquitin-40S ribosomal protein S27a isoform X1 [Anopheles moucheti]:54-127	3.8e-31	2	XP_052897899.1_ubiquitin-40S ribosomal protein S27a isoform X1 [Anopheles moucheti]:54-127	3.8e-31	1	yes	NA	NA	NA	NA
NIRVS_7	APCH01001301.1	7302	7652	350	AAA53067.1_acc|GENBANK|AAA53067.1|GENBANK|L13783|p125_protein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCH01001301.1_7562_7302(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_016523749.1_PREDICTED: polyubiquitin-B isoform X4 [Poecilia formosa]:150-239	2.5e-34	1	XP_062289582.1_polyubiquitin-B [Scomber scombrus]:547-638	4.3e-34	1	yes	NA	NA	NA	NA
NIRVS_8	APCH01001306.1	6496	6636	140	AAD44042.1_acc|GENBANK|AAD44042.1|GENBANK|AF104025|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCH01001306.1_6636_6496(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KAH8350491.1_hypothetical protein KR067_003662, partial [Drosophila pandora]:4-49	2.5e-14	1	SPP79416.1_blast:NEDD8 [Drosophila guanche]:32-76	5.7e-14	1	yes	NA	NA	NA	NA
NIRVS_9	APCH01001456.1	33929	34405	476	AAA53067.1_acc|GENBANK|AAA53067.1|GENBANK|L13783|p125_protein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCH01001456.1_34405_34142(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_021268164.1_polyubiquitin-C isoform X1 [Numida meleagris]:5-158	2.9e-78	1	XP_021268164.1_polyubiquitin-C isoform X1 [Numida meleagris]:5-158	2.9e-78	1	yes	NA	NA	NA	NA
ID	Scaffold	Start	End	Len	q_seq_id	Num_total_hit	Num_viral_hit	Fraction_viral_hit	Bestviral_Protein	Virus_name	BestviralEval	Num_subj_same_bestViralEval	Bestviral_frame	Bestviral_percid	Bestviral_qcov	Bestviral_start	Bestviral_end	Bestviral_slen	Bestviral_taxid	Bestviral_accession	BestSubj	BestEval	Num_subj_same_bestEval	Sel_BestSubj	Sel_BestEval	Sel_Num_subj_same_bestEval	NIRVSmerged	Viral Order	Viral Family	Viral Order taxid	Viral Family taxid
NIRVS_1	APCI01000339.1	34048	34209	161	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCI01000339.1_34209_34048(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_055637383.1_small ubiquitin-related modifier 3 [Toxorhynchites rutilus septentrionalis]:50-90	1.5e-13	15	XP_055637383.1_small ubiquitin-related modifier 3 [Toxorhynchites rutilus septentrionalis]:50-90	1.5e-13	11	yes	NA	NA	NA	NA
NIRVS_10	APCI01004009.1	33787	33921	134	NP_620053.1_acc|REFSEQ|NP_620053.1|REFSEQ|NC_003678|polyprotein_[Pestivirus_giraffe-1_H138]_taxid=119222_APCI01004009.1_33820_33921(+)	0	0	0	NA	NA	-1	0	.	.	.	.	.	.	.	.	NA	-1	0	NA	-1	0	yes	NA	NA	NA	NA
NIRVS_11	APCI01004009.1	33963	34148	185	AAG13369.1_acc|GENBANK|AAG13369.1|GENBANK|AF268176|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCI01004009.1_33963_34148(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KXJ69032.1_hypothetical protein RP20_CCG000413 [Aedes albopictus]:783-842	1.5e-25	1	XP_019554971.2_dnaJ homolog dnj-5-like [Aedes albopictus]:868-923	2.5e-25	3	yes	NA	NA	NA	NA
NIRVS_12	APCI01004777.1	5081	6070	989	BAD04938.1_acc|GENBANK|BAD04938.1|GENBANK|AB111967|poryprotein_[Bovine_viral_diarrhea_virus_T-20]_taxid=233889_APCI01004777.1_5081_6070(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_049292209.1_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles funestus]:112-440	1.8e-183	1	XP_049292209.1_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles funestus]:112-440	1.8e-183	1	yes	NA	NA	NA	NA
NIRVS_13	APCI01005469.1	2963	3205	242	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCI01005469.1_3205_2963(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	GFG33818.1_hypothetical protein Cfor_03518 [Coptotermes formosanus]:72-143	3.5e-11	1	XP_021914749.1_small ubiquitin-related modifier 3 [Zootermopsis nevadensis] >KDR21982.1 Small ubiquitin-related modifier 3 [Zootermopsis nevadensis]:14-85	3e-10	3	yes	NA	NA	NA	NA
NIRVS_14	APCI01005470.1	22358	22624	266	AAM77033.1_acc|GENBANK|AAM77033.1|GENBANK|AY117144|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCI01005470.1_22624_22358(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040152014.1_gamma-aminobutyric acid receptor-associated protein [Anopheles arabiensis] >XP_040228950.1 gamma-aminobutyric acid receptor-associated protein [Anopheles coluzzii] >XP_312238.3 gamma-aminobutyric acid receptor-associated protein [Anopheles gambiae] >EAA44892.3 AGAP002685-PA [Anopheles gambiae str. PEST]:29-116	2.7e-41	13	XP_052867451.1_gamma-aminobutyric acid receptor-associated protein [Anopheles cruzii] >XP_052868731.1 gamma-aminobutyric acid receptor-associated protein [Anopheles cruzii]:29-116	2.7e-41	11	yes	NA	NA	NA	NA
NIRVS_15	APCI01005470.1	29141	29443	302	AAA53067.1_acc|GENBANK|AAA53067.1|GENBANK|L13783|p125_protein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCI01005470.1_29443_29141(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_049276649.1_probable ATP-dependent RNA helicase kurz [Anopheles funestus]:653-752	3.8e-47	3	XP_049276649.1_probable ATP-dependent RNA helicase kurz [Anopheles funestus]:653-752	3.8e-47	3	yes	NA	NA	NA	NA
NIRVS_16	APCI01006127.1	32559	32852	293	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCI01006127.1_32852_32559(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_049277714.1_small ubiquitin-related modifier 2-like [Anopheles funestus]:1-94	2e-45	1	XP_049277714.1_small ubiquitin-related modifier 2-like [Anopheles funestus]:1-94	2e-45	1	yes	NA	NA	NA	NA
NIRVS_17	APCI01006339.1	23904	24155	251	AAD44044.1_acc|GENBANK|AAD44044.1|GENBANK|AF104027|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCI01006339.1_23949_24155(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_052897899.1_ubiquitin-40S ribosomal protein S27a isoform X1 [Anopheles moucheti]:47-127	3.7e-32	1	XP_052897899.1_ubiquitin-40S ribosomal protein S27a isoform X1 [Anopheles moucheti]:47-127	3.7e-32	1	yes	NA	NA	NA	NA
NIRVS_18	APCI01006471.1	19264	20487	1223	AYV99177.1_acc|GENBANK|AYV99177.1|GENBANK|MH282908|polyprotein_[Bat_pestivirus_BtSk-PestV-1/GX2017]_taxid=2487338_APCI01006471.1_20328_19267(-)	26	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_049296507.1_ATP-dependent RNA helicase DHX33 [Anopheles funestus]:36-371	5.6e-182	1	XP_049296507.1_ATP-dependent RNA helicase DHX33 [Anopheles funestus]:36-371	5.6e-182	1	yes	NA	NA	NA	NA
